epoch,loss,train_intra,train_inter,val_intra,val_inter
519,0.8899320960044861,0.6923840015381575,0.20703741423226893,0.704823547154665,0.2772107113599777
539,0.8144935965538025,0.697523667961359,0.19942975732684134,0.6922737288475037,0.25784724313020707
559,0.7349374890327454,0.5942222779989242,0.17763086554408072,0.6334875009208918,0.2336116529479623
579,0.9896950721740723,0.8592259383201599,0.1007606630846858,0.6218002918362617,0.18793019834533334
599,0.7521716952323914,0.6271457250788808,0.13475736662745474,0.7589260786771774,0.21939791368693112
619,0.8367877006530762,0.6749433308839798,0.16169139859452844,0.5226301111280918,0.2913842646703124
639,0.9912986159324646,0.8389095461368561,0.2242692610807717,0.7278087031841278,0.2358677586093545
659,0.8951994776725769,0.7742888885736465,0.16161226239427925,0.6727470368146896,0.16752813441306352
679,0.8742038607597351,0.7565918731689453,0.14692430530115963,0.6101664737612009,0.23239254181459545
699,0.8112956285476685,0.8150948315858841,0.12199417690932751,0.6115080110728741,0.20851923278719187
719,0.8226373195648193,0.6774156972952187,0.03686205890029669,0.7248684832453728,0.1987570302709937
739,0.8383676409721375,0.6346786123514175,0.1311628829985857,0.7201995012164116,0.1940498825237155
759,0.8064153790473938,0.6582966329157353,0.17547000339627267,0.6358116435259581,0.22143977162241935
779,0.9113777875900269,0.48105443954467775,0.16837098134309053,0.7284238105639815,0.26274854943156245
799,0.918658971786499,0.649306685552001,0.16277572005614638,0.6855477476119995,0.218672023229301
819,0.8157697916030884,0.7928356459736824,0.16249041397124528,0.6659809058904648,0.20373729155957698
839,0.8390378355979919,0.7442997896671295,0.09018303342163562,0.719166359603405,0.14421853422001005
859,1.0305348634719849,0.6459874579310417,0.2656070734411478,0.8020219993591309,0.20343791869282724
879,0.7402156591415405,0.5296866536140442,0.1454955999776721,0.7132100659608841,0.23577223632484676
899,0.8872445821762085,0.721993670463562,0.07438747834414244,0.49755315616726875,0.22432444953918457
919,0.908812403678894,0.6665638607740402,0.1788310753032565,0.500222634524107,0.1413154994100332
939,0.8469155430793762,0.5948965173959732,0.15744120350852608,0.6857913120090962,0.30400906762480734
959,0.8451275825500488,0.8310233515501022,0.1325993154719472,0.5957741665840149,0.06755573299899698
979,0.9082314372062683,0.784323623329401,0.2122093717753887,0.6827530336380004,0.2518491882309318
999,0.882301390171051,0.6243100622296334,0.10354726199060678,0.7175000414252282,0.2125320507287979
1019,0.9061177968978882,0.5279628460854292,0.11013376693427562,0.6822902741283179,0.0773970239162445
1039,0.8608008623123169,0.7630302554368973,0.16021658547222614,0.7704906767606735,0.14121473518013955
1059,0.7534470558166504,0.5322797761298717,0.04172817940358073,0.5685996364429593,0.14416946067661046
1079,0.790965735912323,0.5103122724592686,0.23142839365452528,0.7451336580514908,0.11849164495617151
1099,0.8000398278236389,0.5287450144439936,0.2526087198108435,0.690711610019207,0.15326121199131013
1119,0.9578047394752502,0.6000966177880764,0.1263862768150866,0.6818349205702543,0.06648483826965093
1139,0.8529046773910522,0.7077774387598038,0.24617324325628578,0.6538020776584744,0.09783020821213723
1159,0.7988296747207642,0.7504715937376022,0.21591338957101106,0.6946372400969267,0.2747386684305966
1179,0.9298170208930969,0.755882877111435,0.26756019730865954,0.6458680799603462,0.19084974560886622
1199,0.8607348799705505,0.6587260661274195,0.2773704673498869,0.7230586293339729,0.24766274490579962
1219,0.8986828923225403,0.6832238361239433,0.24295487128943205,0.6728880402445793,0.14005116925016045
1239,0.8692896366119385,0.6829249569773674,0.07755970695614815,0.7457904976606369,0.017820279747247696
1259,0.7559256553649902,0.5190205369889737,0.09033716237172484,0.6554311306774616,0.16819434969872235
1279,0.8396214246749878,0.4884418984502554,0.08314118861779571,0.6751355183124542,0.10741734718158841
1299,0.6872056126594543,0.506076688170433,0.02511540847271681,0.8113746452331543,0.1636421540081501
1319,0.878768801689148,0.5754822535812855,0.12062628135085106,0.7840758061408997,0.0913663160316646
1339,0.844284176826477,0.732356418594718,0.16844735326617957,0.5960363914817571,0.12450343862921
1359,0.8827283382415771,0.765583420842886,0.11969304192066192,0.63897975102067,0.2940331825315952
1379,0.7509543299674988,0.7169041163474321,0.02799627547711134,0.6351325998827815,0.12931832547858357
1399,0.8798295855522156,0.5823233968019486,0.12006148678436876,0.691755778118968,0.17045741061121225
1419,0.9106864929199219,0.7573502546548844,0.2757617591768503,0.6049534772336483,0.2350143052339554
1439,0.7847843766212463,0.6390121752023696,0.17416960423439742,0.5822097437083721,0.132114380761981
1459,0.8538876175880432,0.76631062656641,0.19421358963102103,0.6118653425574303,0.16141130423545838
1479,0.8780200481414795,0.8024407082796097,0.26796508601307867,0.6785318188369274,0.08704517915099859
1499,0.7913628220558167,0.5405259477347135,0.17668683091923595,0.6509479327499866,0.05376282304525375
1519,0.8577890396118164,0.5637262088805437,0.12772672867029905,0.7295884339511395,0.14208396050706507
1539,0.7870945930480957,0.7631050330400467,0.20739135023579,0.6405228208005428,0.19144949597120284
1559,0.9656514525413513,0.6826735773682594,-0.13220714823156596,0.5157757112383843,0.08311745699867606
1579,0.7755323052406311,0.6277468093112111,0.021196638494729997,0.6141520948708057,0.1438201710022986
1599,0.8024201393127441,0.7010902689397335,0.20870594734698533,0.6076316060125828,0.04109827404841781
1619,0.8176493048667908,0.5861816257238388,0.008709740057587624,0.7224019405245781,0.1825814734324813
1639,0.7112817168235779,0.6907408231496811,0.19225845126062632,0.610482138991356,0.17107593736797572
1659,0.9239063858985901,0.5263435029238462,0.1915872963964939,0.6678737904131412,0.269954898327589
1679,0.8936281800270081,0.6790657156705856,0.16308495935425163,0.8150860464572907,0.03316389986127615
1699,0.7446700930595398,0.7979943788051606,0.0618962537124753,0.7112873190641403,0.019873092260211705
1719,0.8120782375335693,0.7858069986104965,0.08965981620550155,0.73005390137434,0.031077692605555058
1739,0.8067378997802734,0.6707730486989021,0.1271461694613099,0.6378752760589123,0.12672280662506819
1759,0.8069714307785034,0.5972829277813435,0.11736226512491703,0.809378849864006,0.09461897952482104
1779,0.8535799384117126,0.6629112854599952,0.20033440060168506,0.75653089992702,0.21946179550886155
1799,0.8571968078613281,0.6610158520936966,0.07168259277939797,0.8198718249797821,0.1537640144303441
