epoch,loss,train_intra,train_inter,val_intra,val_inter
1580,0.8406552076339722,0.7363552266359329,0.04296083168825135,0.7309114786982537,0.09682497380068526
1600,0.7945389151573181,0.690042299926281,0.04672008691821247,0.6728980246558786,0.09387171195354313
1620,0.7718261480331421,0.8182502627372742,0.05519092171220109,0.627268401235342,-0.00021673374227248131
1640,0.7576643228530884,0.8394526553153991,0.08338847334729507,0.7389566504955292,0.0066790031106211244
1660,0.9145431518554688,0.7043086791038513,0.0805741040688008,0.743067383468151,0.022642813557758927
1680,0.8355002403259277,0.6552449638396501,0.08874459135811776,0.6266819985210895,0.0622100892663002
1700,0.8162380456924438,0.6952878615260124,0.05055742386262864,0.7206325902044773,0.05650994687108323
1720,0.8608273863792419,0.7474353289604188,-0.058074716117698696,0.7506592479348183,0.08551810905802995
1740,0.7776158452033997,0.7792171609401702,0.0511163969244808,0.7159080091118812,-0.062431744148489086
1760,0.8026169538497925,0.6835172829031945,0.058757574814371764,0.6434258836507797,0.0511072472948581
1780,0.8467686176300049,0.7999916249513626,0.008314291280694306,0.7790558883547782,0.0007476603146642447
1800,0.8733676671981812,0.7344882088899612,0.0454934134427458,0.8602745711803437,0.10318474542349577
1820,0.8532096743583679,0.6592257565259934,0.06375532623147592,0.7995960927009582,0.025756127244094387
1840,0.8177883625030518,0.6671501458436251,-0.058767635272815824,0.7559047013521194,0.010227552456781268
1860,0.7883803248405457,0.6718222141265869,0.030160125463735313,0.6224006411433219,0.011889307054225355
1880,0.7944279313087463,0.7410052087903023,0.04676988487597555,0.7724932193756103,0.12823369327234105
1900,0.7577216625213623,0.6477936999499798,0.0261940985172987,0.7130989861488343,0.059231836856342854
1920,0.7653646469116211,0.6591037595272065,0.005697602014988661,0.7931457710266113,-0.023490599009674044
1940,0.7906725406646729,0.7405555701255798,0.1083539275592193,0.7629870702326298,0.007116446325089783
1960,0.768001139163971,0.8194053310155869,-0.048952686130069194,0.8067266327142716,-0.032812242903746666
1980,0.7671141624450684,0.7564331495761871,-0.08936552146449685,0.7217154034972191,0.012732700852211565
2000,0.8401010036468506,0.7766492861509323,0.024576344033703207,0.7901430970430374,0.11842435044236481
2020,0.7352619767189026,0.7321110773086548,0.0431635479722172,0.7994086343050003,0.08798333443235606
2040,0.7036985158920288,0.7961345186829567,0.017520859348587693,0.7036702036857605,0.026960280016064642
2060,0.7951210141181946,0.7422133356332778,0.1313632116513327,0.7278916338831186,0.08116639893036336
2080,0.7422976493835449,0.6721743959188461,0.09860545001458376,0.8257133030891418,0.044842814337462185
2100,0.7846470475196838,0.7435466328263283,-0.010130751212127507,0.7956363981962205,0.09097068540053442
2120,0.7499966621398926,0.7648980790376663,0.149738902002573,0.7955357825756073,0.061321698524989185
2140,0.761568546295166,0.6891981134563685,0.01015351347392425,0.7879431796073914,0.003211509776301682
2160,0.8500143885612488,0.716267511844635,0.019743872345425188,0.6759890662133694,0.06715209155343473
2180,0.8196444511413574,0.6735515755414963,0.008081023953855038,0.7813192129135131,-0.011337942723184825
2200,0.7612228989601135,0.7657068130373955,0.059601006566081194,0.7338409385085106,-0.007013616231270134
2220,0.7051829695701599,0.6574783663451672,0.0759999710507691,0.8087400436401367,0.02708393512875773
2240,0.7453348636627197,0.7020140342414379,0.07686411654110997,0.7066787300258874,0.06871247462346218
2260,0.7900367975234985,0.7570800787210464,0.060341998264193536,0.7415319585800171,0.06335466076852754
2280,0.771860659122467,0.7871146219968795,0.13582643852336332,0.7337219068408012,0.06444139005150645
2300,0.7989602088928223,0.7569526678323746,0.051886395830661056,0.6779819226264954,-0.008716000884305686
2320,0.7971083521842957,0.7219354408979416,0.04976659127511084,0.687595971301198,-0.013323002196848392
2340,0.7810898423194885,0.7908763521909714,-0.01750337999081239,0.7582149961590767,-0.011559793630149216
2360,0.7735622525215149,0.7783713448047638,0.10153548974543809,0.7053052937984466,0.15967330541228875
2380,0.8410206437110901,0.8437267744541168,0.012117813094519078,0.6320801067352295,0.129095212968532
2400,0.7380132675170898,0.6420910629630089,-0.0074025261355564,0.7671629309654235,0.14186420665588229
2420,0.7392297983169556,0.8046180725097656,0.12880325429840014,0.7828153941035271,0.10022797581972555
2440,0.7627295255661011,0.7410493351519107,-0.017146548596210776,0.7496844855695963,0.003329407253768295
2460,0.8055652976036072,0.7116417047381401,0.09578278178116306,0.7878967010974884,0.023882815663237123
2480,0.8377081751823425,0.7060405313968658,0.02706452378537506,0.7958479273319244,0.04977401176001876
2500,0.7601280808448792,0.7082205280661583,0.04647811768809333,0.7746121624112129,0.007945390664972365
2520,0.7588045597076416,0.8182279455661774,0.043373460855800655,0.7844720077514649,-0.003935124804265797
2540,0.81150221824646,0.7821603357791901,-0.006337508340366184,0.7322300510853529,0.029572837497107686
2560,0.7833945751190186,0.7419200366735459,0.10830585777759552,0.6894174090027809,0.12144159771502018
2580,0.7397351861000061,0.7635996294021606,0.052213213467039166,0.798336238861084,0.01887693991884589
2600,0.8680513501167297,0.7305280256271363,0.06853576341178268,0.7396374994516373,-0.06505136707564815
2620,0.8400184512138367,0.7031662593781948,0.03794674979755655,0.7526961708068848,0.08685080831870437
2640,0.7303475737571716,0.813052661716938,0.0809785683080554,0.7512390249967575,0.11836397926555947
2660,0.8280911445617676,0.799017224162817,-0.04694587015546858,0.7868841356039047,0.06035865320358425
2680,0.8114204406738281,0.6869926058501005,-0.031142156961141153,0.7333878260850907,0.048994423430413006
2700,0.7271829843521118,0.6545194182172418,-0.013986501200124622,0.7814112013578415,0.04781575116561726
2720,0.767620861530304,0.673887505531311,-0.04033168511698022,0.7130487224459648,-0.038139113588258625
2740,0.7656047344207764,0.7190909703075886,0.009787980194669216,0.795780336856842,0.010334165636450052
2760,0.7912611961364746,0.7593797805905342,0.060219717496074736,0.6845291256904602,0.056726637980900704
2780,0.8042907118797302,0.6226369181275367,0.0067709525348618625,0.7209100955724717,-0.010230541445780545
2800,0.7633801698684692,0.7951282846927643,0.023258314593695106,0.7649709433317184,0.06817073074867949
2820,0.7897677421569824,0.7621966302394867,-0.1081607845495455,0.7523314419388771,0.04046634731814265
2840,0.7745307683944702,0.6799808582663536,-0.006147613122593611,0.7490082146227359,0.09499901513801888
2860,0.7456037402153015,0.775071347951889,0.016216764384880664,0.7339930713176728,-0.0021265560761094095
2880,0.7869573831558228,0.7234376430511474,0.0015780113358050585,0.7545907872915268,0.024138251151889563
2900,0.7923730611801147,0.7739522343873978,0.035737010594457386,0.8025327897071839,0.06727833735058084
2920,0.8014453649520874,0.6836663153767586,0.1258465169754345,0.7464828872680664,-0.03491512417327613
2940,0.8033713102340698,0.6622523978352547,-0.010623635845258833,0.7777132821083069,0.015036486601457
2960,0.7185846567153931,0.6176316636800766,0.0713489014445804,0.8095420116186142,0.010890764514915646
2980,0.7042202353477478,0.6995517426729202,-0.03629679573467001,0.8347819864749908,0.09010491426568479
3000,0.7385725378990173,0.7573840349912644,-0.013403678629547357,0.7494272060692311,0.01662260609678924
3020,0.6952072978019714,0.7478083848953248,-0.05970967850647867,0.7849469655752181,0.07475529084214941
3040,0.6905549168586731,0.7718579894304276,0.03589452711166814,0.8344972598552703,-0.06453707949724048
3060,0.7465211749076843,0.8078923225402832,-0.022086430173367262,0.8028977799415589,0.09131963630439714
3080,0.7875040173530579,0.7533101654052734,0.1285438181855716,0.7882305330038071,0.04882788887945935
3100,0.8276947736740112,0.714792183637619,0.011460888190194965,0.7407291573286057,0.03674283142201602
3120,0.7591164708137512,0.7591714030504226,0.07009685963857919,0.7824663609266281,0.07220713678048923
3140,0.8040050864219666,0.7419571930170059,0.015400479566305875,0.663153030872345,-0.019761982338968663
3160,0.8374019265174866,0.7406778627634049,0.07212285407353193,0.8269650566577912,0.050500165573321286
3180,0.7574843168258667,0.7853853023052215,0.02075518896570429,0.8000664848089218,0.007663595222402364
3200,0.8711113929748535,0.6743336734175682,-0.003995663493406028,0.8639212608337402,0.0003416075860150158
3220,0.8109321594238281,0.7465265285968781,0.04031173060182482,0.7448685117065906,0.03321670821169391
3240,0.7506747841835022,0.8289417922496796,0.04634435867657885,0.7738194352388382,-0.02280518074054271
3260,0.7599100470542908,0.7380512636899949,0.08428129856241867,0.696391355395317,0.01633259824477136
3280,0.7972250580787659,0.7555095135048032,-0.07666836315533146,0.7732359260320664,-0.03267444378696382
3300,0.7632023096084595,0.7171429722011089,0.0176754457782954,0.6937919621169567,0.02425411906791851
3320,0.7615103125572205,0.8436691868305206,-0.002605900189373642,0.7352309054136277,0.05126195493154228
3340,0.741921603679657,0.6947300070524216,-0.0016516270372085274,0.685198275744915,0.07944695816142484
3360,0.8532644510269165,0.6892302623391151,0.031365262556355446,0.7392026433348655,0.021965512172318995
3380,0.7961122393608093,0.6057571309804917,0.09128724449314177,0.7188821546733379,0.014375856132246553
3400,0.764157235622406,0.8124748629331588,0.05165351215749979,0.6519601795077324,0.040742690726183355
3420,0.8011912107467651,0.7977535384893417,0.06668610990745946,0.7637077748775483,0.08725121396942996
3440,0.7215037941932678,0.7336387985944748,0.04041242347098887,0.6859683674573899,0.13811927004018798
3460,0.7941932678222656,0.623118439503014,0.07074801231501623,0.826280343234539,0.09166657676920295
3480,0.7072959542274475,0.6557806384563446,0.013521806770004332,0.7470688149333,0.04626948591787368
3500,0.7964861392974854,0.7003023451566697,0.07044649701099842,0.7663160878419876,0.11890616471646354
3520,0.7315102815628052,0.7300985997915268,-0.03252992166439071,0.766564691066742,0.01590159207349643
3540,0.785115659236908,0.7177093297243118,0.00023214607965201138,0.8458971381187439,0.04177135320613161
3560,0.8549891710281372,0.6569118019938469,-0.01363088288344443,0.7695262992382049,0.04118092606542632
3580,0.7606164813041687,0.7584869134426117,0.06931833596900105,0.7522053754329682,0.04809904826572165
