epoch,loss,train_intra,train_inter,val_intra,val_inter
20,0.999537467956543,0.9873209071159362,0.9764228291511535,0.987894252538681,0.9770138051509857
40,1.0012353658676147,0.9883326220512391,0.9827657604217529,0.9862016093730926,0.9805078384876251
60,1.000818133354187,0.9913447499275208,0.9865743520259858,0.9919737613201142,0.9881208028793335
80,0.998928964138031,0.9961529743671417,0.9890836725234985,0.9918628454208374,0.9884818527698517
100,0.9988918900489807,0.9960403168201446,0.9863833873271942,0.9915083575248719,0.9884554073810577
120,1.0006372928619385,0.9940200078487397,0.9883621551990509,0.9930274736881256,0.9876946578025818
140,0.9993327260017395,0.9930640804767609,0.9872721862792969,0.9922327315807342,0.987553573846817
160,0.9993161559104919,0.9917258715629578,0.9811883401870728,0.9905390262603759,0.9833499417304993
180,1.0000473260879517,0.9847056484222412,0.9678861277103424,0.9825342106819153,0.9734011895656586
200,0.9931015372276306,0.9608367586135864,0.927653180360794,0.974163373708725,0.9237480027675629
220,1.00775945186615,0.8883351004123687,0.6841472936272621,0.8550778925418854,0.7007729632854461
240,0.9732791781425476,0.7056872325018049,0.2236559109762311,0.7122378581762314,0.23957842684164643
260,0.8892428278923035,0.46701308131217956,0.25116379188001153,0.6321279633045197,0.14144808232598008
280,0.8511241674423218,0.5550122897699475,0.2208114473372698,0.7261985523253679,0.31227331798523666
300,0.9221373200416565,0.5201089581102133,0.18536088594049216,0.7258871997520328,0.263126046910882
320,0.8830100297927856,0.6590346069261431,0.2035412154123187,0.6640936781466007,0.002539496675133705
340,0.8874028921127319,0.6971601149439812,0.20467628357559442,0.7343389417231083,0.18523424203693867
360,0.776594340801239,0.541429108902812,0.17182730846852065,0.7543803441524506,0.21970773142576216
380,0.945591390132904,0.6169024357199668,0.20555320416390896,0.6272475531697274,0.22194116105139255
400,0.8305018544197083,0.6150128112733364,0.12102516327053309,0.6604956193268299,0.19131288220360876
420,0.9201560616493225,0.5330394749715924,0.14070302248373628,0.6444077476859092,0.1732536275908351
440,0.9602278470993042,0.7007199001312255,0.16568246932700276,0.6525817531347274,0.129123963881284
460,0.7815829515457153,0.7140775376558304,0.057223633296787736,0.6803784240782261,0.18931170561909674
480,0.845908522605896,0.6340584377944469,0.17275861317664384,0.7151687228679657,0.2026376549191773
500,0.7778469324111938,0.6632582001388073,0.07820287861675024,0.6776849739253521,0.12480542906746268
520,0.832549512386322,0.6034410685300827,0.11432169769704342,0.6543424946069717,0.10660641644522548
540,0.782052755355835,0.6383514523506164,0.13968316317349672,0.7452792412042618,0.18794126342609524
560,0.8428398966789246,0.6924940782785416,0.10047176402807236,0.7068687573075294,0.15287254106998444
